title,hash.html,doi,source
AN INTEGRATED MODEL FOR COMMERCIAL BANKS,,,
AN INTEGRATION OF NEOCLASSICAL THEORY OF OPTIMAL CAPITAL ACCUMULATION AND CORPORATE FINANCIAL THEORIES*,,,
AN INTER-TEMPORAL APPROACH TO THE OPTIMIZATION OF DIVIDEND POLICY WITH PRE-DETERMINED INVESTMENT: REPLY,,,
AN INTER-TEMPORAL APPROACH TO THE OPTIMIZATION OF DIVIDEND POLICY WITH PRE-DETERMINED INVESTMENTS: REPLY,,,
AN INTER-TEMPORAL APPROACH TO THE OPTIMIZATION OF DIVIDEND POLICY WITH PREDETERMINED INVESTMENTS,,,
AN INTER-TEMPORAL APPROACH TO THE OPTIMIZATION OF DIVIDEND POLICY WITH PREDETERMINED INVESTMENTS: COMMENT,,,
AN INTER-TEMPROAL APPROACH TO THE OPTIMIZATION OF DIVIDEND POLICY WITH PRE-DETERMINED INVESTMENT: A FURTHER COMMENT,,,
An International Study of Tax Effects on Government Bonds,,,
AN INVESTIGATION INTO PLANNING TECHNIQUES FOR MAXIMIZATION OF MANPOWER IN ENGLAND AND IN THE UNITED STATES*,,,
AN INVESTIGATION INTO THE CHARACTERISTICS OF THE MUTUAL SAVINGS BANK RESIDENTIAL MORTGAGE*,,,
AN INVESTIGATION INTO THE EFFECTS OF BANKING STRUCTURE ON ASPECTS OF BANK BEHAVIOR*,,,
AN INVESTIGATION INTO THE EFFECTS OF INDEPENDENT INVESTOR RELATIONS FIRMS ON COMMON STOCK PRICES,,,
AN INVESTIGATION INTO THE EFFECTS OF LISTING ON THE MARKET PRICE OF COMMON STOCKS*,,,
AN INVESTIGATION INTO THE PROBLEM OF LOAN CONCENTRATION AND FUND MOBILITY WITHIN A BRANCH BANKING ORGANIZATION*,,,
An Investigation of Commodity Futures Prices Using the Consumption-Based Intertemporal Capital Asset Pricing Model,,,
AN INVESTIGATION OF FACTORS ASSOCIATED WITH VARIATIONS IN THE RELATIVE IMPORTANCE OF COMMERCIAL-BANK RESIDENTIAL REAL-ESTATE LOANS*,,,
An Investigation of Market Microstructure Impacts on Event Study Returns,,,
AN INVESTIGATION OF MONETARY POLICY ACTION*,,,
AN INVESTIGATION OF THE ALLEGED DISCRIMINATORY IMPACT OF GENERAL CREDIT CONTROLS IN PERIODS OF MONETARY STRINGENCY*,,,
An Investigation of the Informational Role of Short Interest in the Nasdaq Market,,,
AN INVESTIGATION OF THE SHORT RUN EFFECTS OF CAPITAL GAINS ON HOUSEHOLD CONSUMPTION AND SAVING*,,,
An Investigation of Transactions Data for NYSE Stocks,,,
AN INVESTMENT ANALYSIS APPROACH TO STOCK LIFE INSURANCE COMPANIES*,,,
AN INVESTMENT OPPORTUNITIES STOCK VALUATION MODEL BASED ON GROWTH PATTERNS OF EQUITY*,,,
AN INVESTOR EXPECTATIONS STOCK PRICE PREDICTIVE MODEL USING CLOSED-END FUND PREMIUMS,,,
AN INVESTOR EXPECTATIONS STOCK PRICE PREDICTIVE MODEL USING CLOSED-END FUND PREMIUMS: COMMENT,,,
AN OPERATIONAL APPROACH TO RISK-SCREENING,,,
AN OPTIMAL TEMPORARY LOAN MODEL FOR STATE BORROWERS,,,
An Option-Theoretic Approach to the Valuation of Dividend Reinvestment and Voluntary Purchase Plans,,,
AN OVERDUE NOTE ON SOME “ANCIENT BUT POPULAR” LITERATURE,,,
An Unbiased Reexamination of Stock Market Volatility,,,
An Unconditional Asset-Pricing Test and the Role of Firm Size as an Instrumental Variable for Risk,,,
ANALYSIS AND ADMINISTRATION OF CONVENIENCE-AND-ADVANTAGE LICENSING IN THE SMALL-LOAN INDUSTRY*,,,
ANALYSIS OF A COMMERCIAL BANK MINORITY LENDING PROGRAM: COMMENT,,,
ANALYSIS OF COMMON STOCK PRICES*,,,
ANALYSIS OF THE LEASE-OR-BUY DECISION,,,
ANALYSIS OF THE LEASE-OR-BUY DECISION: COMMENT,,,
ANALYSIS OF VARIANCE TESTS FOR LOCAL TRENDS IN THE STANDARD AND POOR'S INDEX*,,,
Analyst Coverage and Financing Decisions,,,
Analyst Disagreement, Mispricing, and Liquidity*,
Analyst Following of Initial Public Offerings,,,
Analyst Forecast Consistency,,,
Analysts' Selective Coverage and Subsequent Performance of Newly Public Firms,,,
Analyzing the Analysts: Career Concerns and Biased Earnings Forecasts,,,
Analyzing the Analysts: When Do Recommendations Add Value?,,,
Analyzing the Tax Benefits from Employee Stock Options,,,
Anatomy of Initial Public Offerings of Common Stock,,,
Anchoring on Credit Spreads,,,
Animal Spirits, Margin Requirements, and Stock Price Volatility,
ANNOUNCEMENT,,,
Announcement,,,
ANNOUNCEMENT CALL FOR PAPERS,,,
ANNOUNCEMENT OF 1975 MEETING OF THE MIDWEST FINANCE ASSOCIATION AND SOLICITATION FOR PAPERS,,,
ANNOUNCEMENT OF 2015 AMUNDI SMITH BREEDEN AND BRATTLE GROUP PRIZES,,,
ANNOUNCEMENTS,,,
Announcements,,,
ANNUAL MEETING OF THE AMERICAN FINANCE ASSOCIATION,,,
ANNUAL MEETING OF THE WESTERN FINANCE ASSOCIATION,,,
Anomalies and News,,,
Anomalies and the Expected Market Return,,,
Anomalies in Security Returns and the Specification of the Market Model,,,
Anomalous Price Behavior Around Repurchase Tender Offers,,,
Anonymous Trading in Equities,,,
Another Look at the Cross-section of Expected Stock Returns,,,
Another Puzzle: The Growth in Actively Managed Mutual Funds,,,
ANOTHER VIEW OF FORMULA PLANNING*,,,
Anti-Diversification or Optimal Programmes for Infrequently Revised Portfolios,,,
Anticompetitive Effects of Common Ownership,,,
Anticompetitive Financial Contracting: The Design of Financial Claims,,,
ANTITRUST AND COMPETITIVE ISSUES IN UNITED STATES BANKING STRUCTURE,,,
APPLICATION OF STOCHASTIC DOMINANCE PRINCIPLES TO THE PROBLEM OF ASSET SELECTION UNDER RISK*,,,
APPLICATION OF THE DECOMPOSITION PRINCIPLE TO THE CAPITAL BUDGETING PROBLEM IN A DECENTRALIZED FIRM,,,
APPRAISING PERFORMANCE OF INVESTMENT PORTFOLIOS,,,
Approximate Factor Structures: Interpretations and Implications for Empirical Tests,,,
Approximating the Asset Pricing Kernel,,,
Apr 2020,,,
Apr 2021,,,
Apr 2022,,,
Apr 2023,,,
Arbitrage and the Expectations Hypothesis,,,
Arbitrage Asset Pricing under Exchange Risk,,,
Arbitrage Asymmetry and the Idiosyncratic Volatility Puzzle,,,
Arbitrage Chains,,,
Arbitrage Pricing Theory and Utility Stock Returns,,,
Arbitrage With Holding Costs: A Utility-Based Approach,,,
Arbitrage, Continuous Trading, and Margin Requirements,
Arbitrage-Based Estimation of Nonstationary Shifts in the Term Structure of Interest Rates,,,
Arbitraging Arbitrageurs,,,
Are All Inside Directors the Same? Evidence from the External Directorship Market,,,
Are All Ratings Created Equal? The Impact of Issuer Size on the Pricing of Mortgage-Backed Securities,,,
Are Analyst Short-Term Trade Ideas Valuable?,,,
Are Analysts’ Recommendations Informative? Intraday Evidence on the Impact of Time Stamp Delays,,,
Are Banks Still Special When There Is a Secondary Market for Loans?,,,
Are Busy Boards Effective Monitors?,,,
Are CDS Auctions Biased and Inefficient?,,,
Are CEOs Different?,,,
ARE COMPENSATING BALANCE REQUIREMENTS IRRATIONAL?*,,,
Are Financial Markets Overly Optimistic about the Prospects of Firms That Issue Equity? Evidence from Voluntary versus Involuntary Equity Issuances by Banks,,,
Are Firms Underleveraged? An Examination of the Effect of Leverage on Default Probabilities,,,
Are Incentive Contracts Rigged by Powerful CEOs?,,,
Are Investors Rational? Choices among Index Funds,,,
Are Investors Reluctant to Realize Their Losses?,,,
Are IPO Allocations for Sale? Evidence from Mutual Funds,,,
Are Judgment Errors Reflected in Market Prices and Allocations? Experimental Evidence Based on the Monty Hall Problem,,,
Are Liquidity and Information Risks Priced in the Treasury Bond Market?,,,
Are Momentum Profits Robust to Trading Costs?,,,
Are Options on Index Futures Profitable for Risk-Averse Investors? Empirical Evidence,,,
Are Overconfident CEOs Better Innovators?,,,
Are Real Interest Rates Equal Across Countries? An Empirical Investigation of International Parity Conditions,,,
Are Some Mutual Fund Managers Better Than Others? Cross-Sectional Patterns in Behavior and Performance,,,
Are Stock Returns Predictable? A Test Using Markov Chains,,,
Are Stocks Really Less Volatile in the Long Run?,,,
Are Tax Effects Important in the Long-Run Fisher Relationship? Evidence from the Municipal Bond Market,,,
Are the Discounts on Closed-End Funds a Sentiment Index?,,,
Are the Latent Variables in Time-Varying Expected Returns Compensation for Consumption Risk?,,,
Are There Tax Effects in the Relative Pricing of U.S. Government Bonds?,,,
ARE VARIABLE ANNUITIES THE ANSWER TO INFLATION?,,,
ARIZONA'S SMALL-LOAN PROBLEM*,,,
Around and Around: The Expectations Hypothesis,,,
ARREARAGES ON CUMULATIVE PREFERRED STOCKS LISTED ON THE NEW YORK STOCK EXCHANGE: AN ANALYSIS OF EXPERIENCE, 1935–62*,,
Arrested Development: Theory and Evidence of Supply-Side Speculation in the Housing Market,,,
ASPECTS OF FEDERAL RESERVE POLICY, 1951–59 FACTS AND CONTROVERSIES*,,
ASPECTS OF INSTRUMENT/TARGET LINKS IN CANADIAN MONETARY POLICY*,,,
Aspects of Monetary and Banking Theory and Moral Hazard,,,
Aspects of the Production of Significant Financial Research,,,
ASSESSING CHANGES IN FINANCIAL STATISTICS USING STABLE PARETIAN DISTRIBUTIONS AND INFORMATION THEORY*,,,
Assessing Goodness-of-Fit of Asset Pricing Models: The Distribution of the Maximal R2,,,
Assessing Specification Errors in Stochastic Discount Factor Models,,,
Asset Accumulation In Early Married Life,,,
Asset Allocation in Bankruptcy,,,
Asset Efficiency and Reallocation Decisions of Bankrupt Firms,,,
Asset Fire Sales and Purchases and the International Transmission of Funding Shocks,,,
Asset Float and Speculative Bubbles,,,
Asset Growth and the Cross-Section of Stock Returns,,,
ASSET LEASING IN COMPETITIVE CAPITAL MARKETS,,,
ASSET MANAGEMENT AND COMMERCIAL BANK PORTFOLIO BEHAVIOR: THEORY AND PRACTICE,,,
ASSET MANAGEMENT AND INVESTOR PORTFOLIO BEHAVIOR: THEORY AND PRACTICE,,,
Asset Management within Commercial Banking Groups: International Evidence,,,
Asset Managers: Institutional Performance and Factor Exposures,,,
Asset Market Participation and Portfolio Choice over the Life-Cycle,,,
Asset Price Dynamics and Infrequent Feedback Trades,,,
Asset Price Volatility, Bubbles, and Process Switching,
Asset Pricing and Dual Listing on Foreign Capital Markets: A Note,,,
Asset Pricing and Expected Inflation,,,
Asset Pricing and Sports Betting,,,
Asset Pricing at the Millennium,,,
Asset Pricing Implications of Nonconvex Adjustment Costs and Irreversibility of Investment,,,
Asset Pricing in a Production Economy with Incomplete Information,,,
Asset Pricing in Partially Segmented Markets: Evidence from the Finnish Market,,,
Asset Pricing with Cohort-Based Trading in MBS Markets,,,
Asset Pricing with Conditioning Information: A New Test,,,
Asset Pricing with Countercyclical Household Consumption Risk,,,
Asset Pricing with Dynamic Margin Constraints,,,
Asset Pricing with Garbage,,,
Asset Pricing without Garbage,,,
Asset Pricing, Higher Moments, and the Market Risk Premium: A Note,
Asset Quality Misrepresentation by Financial Intermediaries: Evidence from the RMBS Market,,,
Asset Returns, Discount Rate Changes, and Market Efficiency,
Asset Sales, Investment Opportunities, and the Use of Proceeds,
ASSET SHIFTS INVOLVING CURRENCY AND THE STRENGTH OF MONETARY CONTROLS*,,,
Asset Trading Volume with Dynamically Complete Markets and Heterogeneous Agents,,,
Asset Writedowns: Managerial Incentives and Security Returns,,,
Asset-pricing Puzzles and Incomplete Markets,,,
Asset-pricing Tests under Alternative Distributions,,,
ASSOCIATION MEETINGS,,,
Association Meetings,,,
Asymmetric Information about Collateral Values,,,
Asymmetric Information and Risky Debt Maturity Choice,,,
Asymmetric Information, Bank Lending, and Implicit Contracts: A Stylized Model of Customer Relationships,
Asymmetric Information, Managerial Opportunism, Financing, and Payout Policies
Asymmetric Learning from Financial Information,,,
Asymmetric Price Movements and Borrowing Constraints: A Rational Expectations Equilibrium Model of Crises, Contagion, and Confusion,
Asymmetry of Information, Regulatory Lags and Optimal Incentive Contracts: Theory and Evidence,,
Attention Spillover in Asset Pricing,,,
Attention-Induced Trading and Returns: Evidence from Robinhood Users,,,
Attracting Attention: Cheap Managerial Talk and Costly Market Monitoring,,,
Attracting Early-Stage Investors: Evidence from a Randomized Field Experiment,,,
Attracting Flows by Attracting Big Clients,,,
ATTRITION AMONG STOCK COMPANIES IN THE PROPERTY-LIABILITY INSURANCE INDUSTRY*,,,
AUERBACH'S DEFENSE OF DEFENSIVE OPERATIONS,,,
Aug 2020,,,
Aug 2021,,,
Aug 2022,,,
Aug 2023,,,
Author Index of the Abstracts,,,
AUTHOR'S CORRECTION,,,
Automated Versus Floor Trading: An Analysis of Execution Costs on the Paris and New York Exchanges,,,
Automation versus Intermediation: Evidence from Treasuries Going Off the Run,,,
Autoregressive Modeling of Earnings-Investment Causality,,,
AVERAGE INTEREST CHARGES, THE LOAN MIX, AND MEASURES OF COMPETITION: SIXTH FEDERAL RESERVE DISTRICT EXPERIENCE,
Average Returns, B/M, and Share Issues,
AVERAGING CORPORATION INCOME FOR TAX PURPOSES: A STATISTICAL STUDY,,,
BACK MATTER,,,
Back Matter,,,
Back on the Track with the Efficient Markets Hypothesis,,,
Back to the Beginning: Persistence and the Cross-Section of Corporate Capital Structure,,,
Backwardation in Oil Futures Markets: Theory and Empirical Evidence,,,
Bad Credit, No Problem? Credit and Labor Market Consequences of Bad Credit Reports,,
Bad News Travels Slowly: Size, Analyst Coverage, and the Profitability of Momentum Strategies,
BALANCE OF PAYMENTS ADJUSTMENT AND INTERNATIONAL LIQUIDITY*,,,
BALANCE-OF-PAYMENTS PROBLEMS OF DEVELOPING COUNTRIES*,,,
Bank and Nonbank Financial Intermediation,,,
BANK BEHAVIOR WITH RESPECT TO DEPOSIT VARIABILITY,,,
Bank Capital and Lending Relationships,,,
BANK CAPITAL: PROBLEMS AND POLICIES*,,,
BANK CREDIT AND THE MONEY STOCK: THEIR ROLES IN THE DETERMINATION OF INCOME IN THE POST ACCORD PERIOD,,,
Bank Debt Restructurings and the Composition of Exchange Offers in Financial Distress,,,
Bank Deposit Rate Clustering: Theory and Empirical Evidence,,,
BANK ENTRY AND BANK PERFORMANCE,,,
BANK EXAMINER CRITICISMS, BANK LOAN DEFAULTS, AND BANK LOAN QUALITY,
BANK FAILURES IN THE DISTRICT OF COLUMBIA IN THE TWENTIETH CENTURY*,,,
Bank Forward Lending in Alternative Funding Environments,,,
Bank Forward Lending: A Note,,,
Bank Funding Risks, Risk Aversion, and the Choice of Futures Hedging Instrument,
Bank Income Taxes and Interest Rate Risk Management: A Note,,,
Bank Information Monopolies and the Mix of Private and Public Debt Claims,,,
Bank Leverage and Monetary Policy's Risk-Taking Channel: Evidence from the United States,,,
BANK LIQUIDITY AND THE NEW DOCTRINE OF ANTICIPATED INCOME,,,
Bank Loan Supply, Lender Choice, and Corporate Capital Structure,
Bank Loans, Bonds, and Information Monopolies across the Business Cycle,
Bank Market Power and Monetary Policy Transmission: Evidence from a Structural Estimation,,,
Bank Mergers and Crime: The Real and Social Effects of Credit Market Competition,,,
Bank Performance around the Introduction of a Section 20 Subsidiary,,,
BANK PURCHASES OF EARNING ASSETS A DECISION UNIT MODEL*,,,
Bank Quality, Judicial Efficiency, and Loan Repayment Delays in Italy,
BANK RESERVE REQUIREMENTS AND HOW THEIR EFFECTIVENESS AS AN INSTRUMENT OF MONETARY CONTROL MAY BE ENHANCED*,,,
BANK RESERVE REQUIREMENTS IN AUSTRALIA*,,,
Bank Reserves and Financial Stability,,,
BANK RESPONSES TO RESERVE CHANGES: COMMENT,,,
BANK SUPERVISION AND THE BUSINESS CYCLE*,,,
BANK SUPERVISION, MONETARY POLICY, AND GOVERNMENTAL REORGANIZATION*,
Banking Deregulation and Industry Structure: Evidence from the French Banking Reforms of 1985,,,
Banking Globalization and Monetary Transmission,,,
Banking Market Structure, Financial Dependence and Growth: International Evidence from Industry Data,,
Banking on Deposits: Maturity Transformation without Interest Rate Risk,,,
Banking Panics, Information, and Rational Expectations Equilibrium,
BANKING POLICY AND ECONOMIC DEVELOPMENT: A BRAZILIAN CASE STUDY*,,,
BANKING SERVICES, MINIMUM CASH BALANCES, AND THE FIRM'S DEMAND FOR MONEY,
BANKING STRUCTURE AND BANK PERFORMANCE: A CASE STUDY OF THREE SMALL MARKET AREAS*,,,
BANKING STRUCTURE AND COMPETITION,,,
BANKING STRUCTURE AND COSTS: A STATISTICAL STUDY OF THE COST-OUTPUT RELATIONSHIP IN COMMERCIAL BANKING*,,,
Bankruptcy and Insider Trading: Differences Between Exchange-Listed and OTC Firms,,,
Bankruptcy and the Collateral Channel,,,
Bankruptcy Costs and the New Bankruptcy Code,,,
BANKRUPTCY COSTS: SOME EVIDENCE,,,
Bankruptcy Risk and Optimal Capital Structure,,,
BANKRUPTCY, SECURED DEBT, AND OPTIMAL CAPITAL STRUCTURE,
Bankruptcy, Secured Debt, and Optimal Capital Structure: Comment,
Bankruptcy, Secured Debt, and Optimal Capital Structure: Reply,
Banks and Corporate Control in Japan,,,
Banks as Liquidity Providers: An Explanation for the Coexistence of Lending and Deposit-taking,,,
Banks versus Venture Capital: Project Evaluation, Screening, and Expropriation,
Banks' Advantage in Hedging Liquidity Risk: Theory and Evidence from the Commercial Paper Market,,,
BANKS' COST OF FUNDS: AN ECONOMETRIC ANALYSIS*,,,
BANKS' DEMAND FOR EXCESS RESERVES*,,,
Barbarians at the Store? Private Equity, Products, and Consumers,
Barter Credit: Warehouses as a Contracting Technology,,,
BASIC METHODS FOR DISTRIBUTING SPECIAL DRAWING RIGHTS AND THE PROBLEM OF INTERNATIONAL AID,,,
Basis-Momentum,,,
Bayesian Alphas and Mutual Fund Persistence,,,
Bayesian Solutions for the Factor Zoo: We Just Ran Two Quadrillion Models,,,
Beating the Foreign Exchange Market,,,
Beatrice: A Study in the Creation and Destruction of Value,,,
Before an Analyst Becomes an Analyst: Does Industry Experience Matter?,,,
Behind the Scenes: The Corporate Governance Preferences of Institutional Investors,,,
Belief Disagreement and Portfolio Choice,,,
Belief Dispersion in the Stock Market,,,
Beliefs Aggregation and Return Predictability,,,
Benchmark Portfolio Inefficiency and Deviations from the Security Market Line,,,
Benchmarks in Search Markets,,,
Benefits of Bank Diversification: The Evidence from Shareholder Returns,,,
Bengt Holmstrom,,,
Best Execution in Securities Markets: An Application of Signaling and Agency Theory,,,
Beta Changes around Stock Splits: A Note,,,
BETA COEFFICIENTS FOR CONVERTIBLE BONDS,,,
Beta Nonstationarity and the Use of the Chen and Lee Estimator: A Note,,,
Beta Regression Tendencies: Statistical and Real Causes,,,
BETAS AND THEIR REGRESSION TENDENCIES,,,
Betas and their Regression Tendencies: Some Further Evidence,,,
BETTER MANAGEMENT OF CAPITAL EXPENDITURES THROUGH RESEARCH*,,,
Beyond Basis Basics: Liquidity Demand and Deviations from the Law of One Price,,,
Beyond Random Assignment: Credible Inference and Extrapolation in Dynamic Economies,,,
Biased Auctioneers,,,
Biased Beliefs, Asset Prices, and Investment: A Structural Approach,
Biased Estimators and Unstable Betas,,,
BID-ASKED SPREADS ON THE AMEX AND THE BIG BOARD,,,
Bidding into the Red: A Model of Post-Auction Bankruptcy,,,
Bids and Allocations in European IPO Bookbuilding,,,
Big Bad Banks? The Winners and Losers from Bank Deregulation in the United States,,,
BIOLOGICAL ANALOGIES FOR MONEY: A CRUCIAL BREAKTHROUGH*,,,
BLACK BANKING—PROBLEMS AND PROSPECTS,,,
BLOCK RECURSIVE SYSTEMS IN ASSET PRICING MODELS,,,
BLOCK RECURSIVE SYSTEMS IN ASSET PRICING MODELS: AN EXTENSION,,,
Block Share Purchases and Corporate Performance,,,
Blockholder Trading, Market Efficiency, and Managerial Myopia,
Blocks, Liquidity, and Corporate Control,
Blurring Firm Boundaries: The Role of Venture Capital in Strategic Alliances,,,
Board Seat Accumulation by Executives: A Shareholder's Perspective,,,
Boarding a Sinking Ship? An Investigation of Job Applications to Distressed Firms,,,
Bond Covenants and Delegated Monitoring,,,
Bond Insurance: What Is Special About Munis?,,,
BOND RATING METHODS: COMPARISON AND VALIDATION,,,
Bond Refunding Reconsidered: Comment,,,
BOND REFUNDING: A CLARIFYING ANALYSIS,,,
BOND REFUNDING: ONE OR TWO FACES?,,,
Bond Systematic Risk and the Option Pricing Model,,,
Bond Taxation and the Shape of the Yield-to-Maturity Curve,,,
Bondholder Wealth Effects in Mergers and Acquisitions: New Evidence from the 1980s and 1990s,,,
BOOK RECEIVED,,,
BOOK RECIEVED,,,
Book Review,,,
Book Reviews,,,
BOOK REVIEWS,,,
Book-to-Market Equity, Distress Risk, and Stock Returns,
Bookbuilding and Strategic Allocation,,,
Bookbuilding: How Informative Is the Order Book?,,,
BOOKS RECEIVED,,,
Books Received,,,
Books Recieved,,,
Boom and Gloom,,,
Booms, Busts, and Common Risk Exposures,
BOOTSTRAP INFLATION,,,
Borrow Cheap, Buy High? The Determinants of Leverage and Pricing in Buyouts,,
Borrower Misreporting and Loan Performance,,,
Borrower Risk under Alternative Mortgage Instruments,,,
Borrowing to Save? The Impact of Automatic Enrollment on Debt,,,
BRANCH BANKING AND ECONOMIES OF SCALE,,,
BREAK-EVEN ANALYSIS FOR LOCKHEED'S TRI STAR: AN APPLICATION OF FINANCIAL THEORY,,,
BRIMMER ON THE FINANCING OF BLACK ECONOMIC DEVELOPMENT: COMMENT,,,
BRITISH AND AMERICAN SYSTEMS OF INCOME TAX WITHHOLDING*,,,
BRITISH TRADE CYCLES AND AMERICAN BANK CREDIT, 1815–40*,,
BROAD IMPLICATIONS OF THE S.E.C. SPECIAL STUDY,,,
Broad-Based Employee Stock Ownership: Motives and Outcomes,,,
Brokerage Commission Schedules,,,
Brokers and Order Flow Leakage: Evidence from Fire Sales,,,
Brokers versus Retail Investors: Conflicting Interests and Dominated Products,,,
Bubbles, Fads and Stock Price Volatility Tests: A Partial Evaluation,,
BUDGET BALANCE AND EQUILIBRIUM INCOME*,,,
BUDGET BALANCE AND EQUILIBRIUM INCOME: A COMMENT ON THE EFFICACY OF FISCAL AND MONETARY POLICY IN AN OPEN ECONOMY,,,
Burnsian Monetary Policy: Eight Years of Progress?,,,
Business Cycles and the Behavior of Metals Prices,,,
BUSINESS FINANCING AND TAXATION POLICIES*,,,
BUSINESS FLUCTUATIONS AND THE AUTOMOBILE INDUSTRY,,,
Business Groups and Tunneling: Evidence from Private Securities Offerings by Korean Chaebols,,,
BUSINESS INCOME TAXATION AND ASSET EXPANSION,,,
BUSINESS INVESTMENT IN PLANT AND EQUIPMENT AN EMPIRICAL STUDY*,,,
Business Networks, Corporate Governance, and Contracting in the Mutual Fund Industry,
BUSINESS PROCEEDINGS,,,
BUSINESS PROCEEDINGS, AMERICAN FINANCE ASSOCIATION,,
BUSINESS PROCEEDINGS, AMERICAN FINANCE ASSOCIATION; REPORTS OF THE SECRETARY-REASURER AND EDITOR,,
BUSINESS RISK AND THE CORPORATE DEMAND FOR LIQUID ASSETS*,,,
BUSINESS TAX PROVISIONS OF THE 1962 AND 1964 ACTS,,,
Bustup Takeovers of Value-Destroying Diversified Firms,,,
Buyer–Supplier Relationships and the Stakeholder Theory of Capital Structure,,,
Buyout Activity: The Impact of Aggregate Discount Rates,,,
By Laws of The American Finance Association,,,
Call and Continuous Trading Mechanisms Under Asymmetric Information: An Experimental Investigation,,,
CALL FOR PAPERS,,,
Call for Papers,,,
CALL FOR PAPERS FOR THE SEVENTH ANNUAL MEETING OF THE EUROPEAN FINANCE ASSOCIATION (EFA),,,
CALL FOR PAPERS—FMA ANNUAL MEETING,,,
CALL OPTION PRICING WHEN THE EXERCISE PRICE IS UNCERTAIN, AND THE VALUATION OF INDEX BONDS,,
Call Options, Points, and Dominance Restrictions on Debt Contracts,
Callable Bonds: A Risk-Reducing Signalling Mechanism,,,
Callable Bonds: A Risk-Reducing Signalling Mechanism—A Comment,,,
Callable Bonds: A Risk-Reducing Signalling Mechanism—A Reply,,,
Calls of Warrants: Timing and Market Reaction,,,
Can Brokers Have It All? On the Relation between Make-Take Fees and Limit Order Execution Quality,,,
Can Capital Income Taxes Survive in Open Economies?,,,
Can Costs of Consumption Adjustment Explain Asset Pricing Puzzles?,,,
Can Futures Market Data Be Used to Understand the Behavior of Real Interest Rates?,,,
CAN GOVERNMENT INFLUENCE BUSINESS STABILITY?,,,
CAN INDIVIDUAL INVESTORS BE INDUCED TO FURNISH MORE EQUITY CAPITAL?,,,
Can Innovation Help U.S. Manufacturing Firms Escape Import Competition from China?,,,
Can Investors Profit from the Prophets? Security Analyst Recommendations and Stock Returns,,,
Can Managers Forecast Aggregate Market Returns?,,,
Can Managers Successfully Time the Maturity Structure of Their Debt Issues?,,,
Can Markets Discipline Government Agencies? Evidence from the Weather Derivatives Market,,,
CAN MONETARY POLICY INFLUENCE THE AVAILABILITY OF CREDIT*,,,
Can Mutual Fund “Stars” Really Pick Stocks? New Evidence from a Bootstrap Analysis,,,
Can Relationship Banking Survive Competition?,,,
Can Security Design Foster Household Risk-Taking?,,,
Can Tax-Loss Selling Explain the January Effect? A Note,,,
Can Tax-Loss Selling Explain the January Seasonal in Stock Returns?,,,
Can Taxes Shape an Industry? Evidence from the Implementation of the “Amazon Tax”,,,
Can the Gains from International Diversification Be Achieved without Trading Abroad?,,,
Can the Market Multiply and Divide? Non-Proportional Thinking in Financial Markets,,,
Can Time-Varying Risk of Rare Disasters Explain Aggregate Stock Market Volatility?,,,
Can Unemployment Insurance Spur Entrepreneurial Activity? Evidence from France,,,
Canada's Dual Class Shares: Further Evidence on the Market Value of Cash Dividends,,,
CANADIAN ECONOMIC STAGNATION, THE FLEXIBLE EXCHANGE RATE, AND ECONOMIC POLICY, 1957–1961*
CANADIAN EVIDENCE OF HETEROSCEDASTICITY IN THE MARKET MODEL,,,
Capital Account Liberalization and Aggregate Productivity: The Role of Firm Capital Allocation,,,
CAPITAL ADEQUACY AND RECOVERIES FROM FAILED BANKS,,,
Capital and Labor Reallocation within Firms,,,
CAPITAL APPROPRIATIONS AND BUSINESS FIXED INVESTMENT IN MANUFACTURING: AN ECONOMETRIC ANALYSIS*,,,
Capital Asset Prices and the Temporal Resolution of Uncertainty*,,,
Capital Asset Prices with and without Negative Holdings,,,
CAPITAL ASSET PRICES: A THEORY OF MARKET EQUILIBRIUM UNDER CONDITIONS OF RISK*,,,
Capital Asset Pricing Compatible with Observed Market Value Weights,,,
CAPITAL BUDGETING AND THE CAPITAL ASSET PRICING MODEL: GOOD NEWS AND BAD NEWS,,,
CAPITAL BUDGETING DECISIONS UNDER IMPERFECT MARKET CONDITIONS—A SYSTEMS FRAMEWORK,,,
CAPITAL BUDGETING OF RISKY PROJECTS WITH “IMPERFECT” MARKETS FOR PHYSICAL CAPITAL,,,
CAPITAL BUDGETING UNDER RISK: A MATHEMATICAL-PROGRAMMING APPROACH*,,,
CAPITAL BUDGETING UNDER UNCERTAINTY: A REFORMATION: COMMENT,,,
CAPITAL BUDGETING UNDER UNCERTAINTY: A REFORMULATION,,,
Capital Budgeting versus Market Timing: An Evaluation Using Demographics,,,
CAPITAL BUDGETING, CIRCA 1915*,,
Capital Commitment and Illiquidity in Corporate Bonds,,,
CAPITAL CONTROL POLICIES AND FOREIGN SHARE PRICES,,,
Capital Controls and International Capital Market Segmentation: The Evidence from the Japanese and American Stock Markets,,,
Capital Flow Controls, International Asset Pricing, and Investors' Welfare: A Multi-Country Framework,
CAPITAL FORMATION AND FINANCING TRENDS IN MANUFACTURING AND MINING, 1900–1953*,,
Capital Gains Tax Overhang and Price Pressure,,,
Capital Gains Tax Rules, Tax-loss Trading, and Turn-of-the-year Returns,
Capital Gains Taxation and Stock Market Activity: Evidence from IPOs,,,
